11,17.78,4.177231916,4.162195881,4.179183592,4.164081687,4.150018806,4.172599415,4.168911559,4.16731452,4.167790476,4.144314662,4.151918253,4.156395887,4.164266163,4.143060679,4.16674489,4.179986665,4.18392237,4.184750398,4.182859047,4.170759095,4.175538992,4.159503509,4.173854122,4.144674007,4.173990805,4.152980419,4.189578805,4.164196686,4.173492228,4.16822307,4.168512526,4.173173393,4.160823424,4.176685817,4.165436707,4.176511054,4.145319087,4.175117112,4.176815688,4.146593793,4.165998144,4.178956319,4.171615822,4.165310529,4.166951009,4.148057177,4.141941371,4.166668504,4.163603875,4.169071896,4.16964814,4.170554841,4.139760886,4.172367664,4.160054353,4.173745894,4.177028572,4.163078879,4.170791657,4.165595599,4.161638872,4.166657592,4.16544574,4.16742595,4.16334034,4.173425687,4.16561439,4.175035301,4.166670855,4.164807365,4.155461298,4.176531698,4.150508872,4.166239809,4.161282112,4.166861696,4.15202241,4.172234812,4.164697698,4.15791126,4.163821236,4.172286695,4.177663287,4.139123822,4.1650681,4.175610576,4.171234175,4.168528864,4.169830994,4.161703558,4.170188726,4.169404376,4.149215823,4.15781587,4.164724706,4.156405518
12,44.85,4.175008972,4.155326283,4.174564105,4.163469057,4.145289205,4.167804558,4.163799136,4.164562558,4.166883346,4.143251053,4.151341442,4.154543696,4.162689567,4.138081294,4.164820399,4.177303377,4.179671528,4.184491711,4.179035091,4.170284607,4.174063242,4.157544076,4.173716401,4.137105613,4.173867285,4.137722804,4.185405246,4.16374566,4.172669974,4.165862772,4.161742666,4.170275686,4.157277941,4.167405013,4.157301975,4.176208427,4.144617648,4.172803888,4.174301962,4.145835568,4.1635101,4.175161883,4.16848361,4.16500976,4.163991089,4.135824268,4.141329948,4.164729556,4.162971597,4.1678757,4.16943508,4.166415235,4.139332068,4.170897281,4.154972362,4.169541668,4.173163076,4.161573891,4.164475546,4.164708344,4.160955303,4.165853101,4.162750542,4.166915828,4.157146072,4.172371133,4.164493382,4.172484295,4.162238572,4.163734441,4.138062497,4.176111142,4.149740816,4.159349469,4.156751654,4.16465881,4.151811992,4.166195222,4.16379607,4.150162101,4.153842613,4.166661038,4.176501168,4.138356084,4.164374733,4.175578735,4.165293226,4.164930901,4.169644283,4.156711931,4.164800833,4.168305537,4.145279308,4.157735721,4.163793409,4.150350266
13,44.22,4.174816116,4.153167788,4.171954138,4.163317617,4.141379568,4.157979059,4.161717655,4.154806684,4.166287812,4.142721409,4.151267023,4.151243785,4.162368867,4.136832075,4.161766553,4.17343651,4.178322872,4.165740471,4.178466759,4.170172899,4.172377609,4.148535584,4.172434162,4.131154115,4.172886999,4.137708879,4.185213889,4.163557901,4.161904561,4.165632858,4.160656198,4.165838952,4.155568201,4.166453152,4.15711115,4.171139809,4.144305778,4.172742878,4.171354383,4.138424106,4.158597934,4.166664691,4.164632343,4.162409382,4.160231207,4.135275482,4.140101293,4.163835219,4.159334439,4.166215598,4.163564631,4.153444252,4.139262888,4.163400786,4.150686819,4.169033167,4.173159167,4.149152923,4.164131364,4.156558596,4.154772873,4.165186607,4.159763302,4.165776007,4.154358111,4.158656528,4.154784631,4.170988185,4.159572874,4.161298912,4.13419459,4.175240839,4.14517065,4.15232296,4.154056511,4.1627807,4.141078668,4.159880093,4.161960024,4.149133836,4.153442479,4.16257268,4.166084328,4.138256636,4.157034841,4.172514394,4.164744872,4.159633649,4.168281367,4.155700624,4.164417604,4.167991574,4.144700919,4.149182396,4.163651201,4.149573217
14,49.54,4.170045113,4.15311951,4.171463985,4.160089169,4.137498142,4.154616955,4.161321587,4.151542021,4.160482381,4.141901602,4.150757893,4.147703892,4.1601441,4.134978176,4.159427468,4.172048006,4.177178184,4.158848282,4.178243107,4.163407031,4.16998455,4.147515462,4.168379305,4.131083337,4.17265035,4.136203432,4.174466871,4.160390545,4.155759713,4.157766512,4.158176387,4.1655445,4.153750499,4.161109888,4.155928524,4.157993884,4.140594701,4.172656186,4.169647222,4.131128857,4.157148036,4.164666855,4.162280492,4.160369632,4.153147335,4.133431748,4.139923296,4.163769406,4.152781422,4.164953453,4.161708507,4.152293124,4.13770627,4.163286964,4.149996476,4.166780463,4.167635393,4.148839212,4.156851752,4.1553056,4.154463238,4.148350429,4.153160197,4.15808977,4.15102776,4.147670408,4.1540494,4.170115574,4.152453016,4.152883732,4.124919736,4.174786248,4.145132737,4.149055103,4.152138286,4.161378459,4.140032492,4.157287285,4.160532322,4.14614016,4.146059723,4.161706828,4.165018005,4.134228115,4.156320542,4.170349763,4.163328715,4.157580468,4.154861919,4.153935942,4.161765063,4.167327908,4.144129063,4.146540666,4.161523078,4.144736766
15,4.54,4.169985409,4.149850581,4.16808844,4.158956075,4.136648188,4.148477868,4.160276137,4.146400813,4.160000232,4.141679968,4.148552539,4.141004589,4.143165037,4.132964987,4.158108456,4.171531378,4.177072153,4.15876998,4.177021289,4.163190345,4.168498015,4.142631397,4.1682286,4.130778242,4.172073716,4.135818792,4.172387028,4.159478677,4.153188831,4.157614521,4.157724136,4.162212255,4.150562948,4.158684036,4.148219347,4.152874378,4.138673699,4.169842191,4.166224005,4.128912353,4.153723037,4.163745722,4.159561066,4.160224584,4.152338459,4.130240242,4.138470803,4.15654058,4.15021999,4.164593449,4.157065389,4.150594049,4.134567144,4.158903613,4.14993563,4.165709892,4.167623923,4.145218447,4.154366167,4.151168584,4.154118245,4.148335813,4.13865161,4.146349898,4.146935634,4.145032615,4.152662445,4.170042024,4.152235108,4.13609373,4.121828752,4.174064675,4.138337115,4.148960743,4.150918797,4.160598151,4.138611802,4.156025632,4.153864178,4.145232904,4.145499363,4.158206958,4.161895903,4.131888825,4.143579563,4.167360854,4.161660779,4.152803132,4.150865308,4.149533921,4.161725792,4.154444824,4.141936217,4.14560704,4.155228556,4.142662424
16,-32.52,4.169903466,4.14777242,4.155018799,4.155567773,4.135904861,4.148131992,4.157476358,4.14584857,4.148375111,4.139243429,4.148531102,4.139005829,4.141399802,4.130430089,4.154498138,4.166524432,4.175996698,4.155020902,4.166554954,4.162615571,4.167791182,4.141043685,4.163371217,4.127650204,4.170764912,4.135231747,4.170364243,4.151813961,4.152607215,4.157522193,4.149375963,4.159178365,4.148269968,4.154662961,4.145095841,4.152810999,4.13657305,4.166443924,4.155929094,4.118386553,4.152220755,4.161428399,4.149843388,4.159929664,4.141790344,4.122041114,4.136991374,4.155739216,4.147353065,4.163382211,4.156465501,4.150476221,4.134412623,4.149914864,4.14198729,4.143740572,4.166544699,4.144239553,4.151967082,4.15063173,4.149777769,4.147952806,4.13293373,4.14140609,4.14428725,4.144062814,4.151897185,4.169975684,4.147162678,4.125975832,4.115922069,4.16275107,4.120507488,4.147259157,4.142033342,4.160260288,4.137743463,4.154524363,4.1506422,4.140421613,4.140685267,4.157775918,4.158047406,4.122569215,4.138360002,4.164625146,4.157742615,4.151084771,4.140536048,4.148428082,4.158637727,4.150650105,4.13577166,4.135606929,4.148442144,4.142121341
17,49.84,4.154903122,4.14763991,4.154722224,4.141242955,4.13443699,4.138542081,4.144337455,4.140792619,4.13723984,4.133782415,4.138697034,4.129466693,4.135727295,4.12736161,4.154490884,4.165095253,4.172803925,4.148536542,4.154681352,4.1622192,4.166187671,4.137215281,4.154288094,4.125123556,4.170228856,4.134987954,4.167830572,4.14974269,4.149886974,4.156720838,4.148933831,4.158170982,4.146957904,4.151880195,4.140640206,4.149488482,4.13644931,4.160078622,4.154799158,4.116046867,4.151178517,4.159159356,4.149566364,4.156568352,4.13991578,4.119716355,4.135983382,4.152666081,4.146536157,4.161997715,4.148400789,4.149536354,4.130325801,4.146531652,4.138681,4.142719061,4.166136578,4.143796926,4.151206766,4.150630785,4.146434055,4.140512419,4.131831074,4.139244217,4.129402519,4.14303259,4.146657632,4.167845417,4.145411645,4.125806427,4.112031958,4.159899286,4.116094472,4.142214797,4.141320346,4.156352366,4.129082988,4.147926036,4.14825292,4.137776283,4.140520516,4.152572095,4.155929523,4.122232199,4.137786721,4.160691615,4.155604251,4.143981033,4.134945246,4.137921983,4.156424638,4.148691883,4.134864989,4.129669517,4.147953142,4.135636139
18,-49.39,4.153510247,4.145899931,4.150776106,4.136222955,4.134229398,4.131338957,4.143388139,4.137645403,4.132837682,4.129358298,4.135872825,4.127742459,4.135366474,4.123634789,4.150359849,4.162954252,4.167861462,4.138919146,4.154618415,4.160754953,4.162819149,4.132527294,4.149669514,4.12145343,4.168236655,4.132159934,4.166712147,4.146401969,4.147980389,4.146879368,4.143822199,4.153184051,4.141406926,4.147530576,4.138223261,4.149018489,4.13630026,4.150327513,4.153100845,4.107083889,4.150035357,4.157724956,4.141673135,4.142478377,4.126775166,4.119133281,4.135279096,4.149993329,4.144212582,4.159541969,4.147992862,4.137806062,4.127781619,4.143720239,4.132482164,4.130825459,4.165544581,4.133994711,4.14725025,4.142826067,4.142015491,4.140026426,4.128946588,4.132163765,4.129023299,4.142460222,4.141936114,4.154291522,4.145285963,4.118076759,4.109968062,4.157612319,4.107219735,4.1393454,4.139436945,4.155630607,4.126008599,4.145876595,4.147333937,4.135990698,4.139862603,4.151915721,4.152467664,4.118913296,4.137197714,4.159270484,4.150290945,4.130032082,4.133552722,4.133526171,4.149420034,4.147935786,4.127957371,4.129159153,4.145145206,4.133278855
19,21.67,4.151870323,4.142189595,4.150773236,4.1291769,4.132573958,4.120300456,4.139940113,4.137377029,4.131594815,4.128231437,4.13557922,4.122703567,4.125457688,4.11702903,4.147809348,4.158500854,4.166512826,4.13848499,4.150383289,4.157636868,4.156418255,4.132021047,4.140932086,4.119853363,4.159268204,4.120773339,4.158730912,4.138445854,4.14317285,4.146574526,4.142674703,4.151299745,4.133944132,4.147199453,4.134718132,4.148090658,4.134321028,4.140157102,4.143246987,4.101451611,4.148437845,4.156507277,4.136789362,4.140280183,4.125711718,4.110569348,4.134905226,4.148396217,4.144006398,4.150149456,4.146636233,4.137367691,4.127562067,4.139918454,4.130581053,4.12452483,4.164866441,4.131983372,4.145621564,4.142283997,4.141144781,4.139609319,4.128173335,4.128543886,4.128852473,4.140816206,4.140761142,4.153923948,4.143375665,4.117156296,4.109300553,4.154819499,4.10537474,4.134443376,4.137898925,4.147315826,4.125765733,4.143708994,4.143118619,4.13322981,4.133934997,4.15029309,4.151577623,4.118565443,4.137097426,4.153312531,4.150253669,4.124444503,4.131168007,4.128337013,4.148315696,4.14427446,4.122645309,4.125909845,4.143897956,4.132209303
20,13.16,4.149949305,4.141920228,4.145439866,4.128945227,4.129865049,4.120198474,4.13907952,4.135604198,4.13129267,4.123883879,4.125150444,4.108201692,4.123298045,4.114308603,4.145520875,4.157785492,4.159501193,4.133560204,4.146080524,4.149981016,4.152967215,4.127702624,4.139976526,4.112616033,4.157834838,4.109395291,4.157284876,4.137324054,4.136164473,4.145982791,4.141475568,4.149364121,4.130900711,4.139133539,4.130354855,4.131833312,4.128426703,4.116786705,4.134898301,4.098479697,4.143057636,4.156212598,4.13637502,4.139843095,4.125037596,4.108262129,4.132740068,4.146115776,4.14195026,4.150035106,4.142445271,4.135329258,4.124538841,4.131796174,4.128186665,4.118925613,4.161867418,4.131396969,4.139138934,4.141738661,4.13889329,4.137151201,4.124510693,4.127753998,4.126323256,4.138993423,4.14012533,4.153850299,4.140931656,4.114198472,4.104248734,4.152212008,4.104786826,4.131886762,4.133034028,4.144306516,4.122852077,4.136953666,4.136593576,4.131580244,4.133754727,4.148731248,4.146961863,4.115668163,4.136397764,4.144689672,4.149603056,4.120834302,4.124097917,4.124309777,4.145581741,4.140883454,4.121522126,4.123662254,4.143656135,4.13140906
21,-34.76,4.148233389,4.141403919,4.144838251,4.126821234,4.128173917,4.120120502,4.136541243,4.132373094,4.127527261,4.119506528,4.125021592,4.106562876,4.121700765,4.108779881,4.128233784,4.15668303,4.153964849,4.12755548,4.145024358,4.140372224,4.151296466,4.123920773,4.130264081,4.109341643,4.157743687,4.107351319,4.157132988,4.12874633,4.132157804,4.14349107,4.140773677,4.144908338,4.123799212,4.136420771,4.128137513,4.120891863,4.125295464,4.11607292,4.133068251,4.096386938,4.13859513,4.153445818,4.129113489,4.137774884,4.115673927,4.103488664,4.131543431,4.142529625,4.134613765,4.149024987,4.13951945,4.132466492,4.118735267,4.131765433,4.127977184,4.118704913,4.161450831,4.129765001,4.137816743,4.140093865,4.137206953,4.137015023,4.12051315,4.12564022,4.118778479,4.1355317,4.137521033,4.150689777,4.135161672,4.112910657,4.099329786,4.146596251,4.101976283,4.128153923,4.132645947,4.141162044,4.121644372,4.136284012,4.127836662,4.130636718,4.133407214,4.14655767,4.145056115,4.115401277,4.135169521,4.143171508,4.144419786,4.118775931,4.121704729,4.119362967,4.144487878,4.135097425,4.120365236,4.1209318,4.135707116,4.131320797
22,3.45,4.146172622,4.139959287,4.133855174,4.120530011,4.126553821,4.113767869,4.136507764,4.130500427,4.12340694,4.115869031,4.124142298,4.10206706,4.116241889,4.108626504,4.125562112,4.153706789,4.153791034,4.126006572,4.140951608,4.138119069,4.151170676,4.118068707,4.129691382,4.105423464,4.155263086,4.106123471,4.15065455,4.127424562,4.128083799,4.143198188,4.130772601,4.143596708,4.12293708,4.129799561,4.124891497,4.116415037,4.122260747,4.115672428,4.132211165,4.095825737,4.136499252,4.149149259,4.127235705,4.137286574,4.11414735,4.102634228,4.126565068,4.134736575,4.134582482,4.148604229,4.136587455,4.131666767,4.112829744,4.130578422,4.124191318,4.116610939,4.155202461,4.11414501,4.136465786,4.139980243,4.13585441,4.136841196,4.111814422,4.125493642,4.115064986,4.129114593,4.136789963,4.144481764,4.134323276,4.108752743,4.099279582,4.141955283,4.101545741,4.125845938,4.132533116,4.140385757,4.117545692,4.129727634,4.124735598,4.129528337,4.128926249,4.146541538,4.144081411,4.107883492,4.134019266,4.141049218,4.142353955,4.114892035,4.119165512,4.119141241,4.143563069,4.134758586,4.117885561,4.11153131,4.134393265,4.126422702
23,-47.7,4.146044844,4.138150533,4.13341351,4.118780589,4.123904476,4.113705317,4.134874651,4.125487702,4.11953687,4.112139522,4.121239175,4.099337222,4.113407902,4.104741681,4.122301566,4.149797411,4.153450388,4.123747537,4.137737532,4.135097097,4.146939289,4.115409045,4.126586863,4.102982409,4.153079525,4.104123595,4.150246461,4.111182403,4.126760015,4.139586099,4.130564727,4.140538594,4.119832111,4.125069576,4.12259254,4.115514468,4.120414045,4.111970755,4.130907823,4.08993012,4.134057711,4.145507803,4.126191224,4.125767174,4.113937641,4.096792322,4.119112679,4.132237872,4.132394411,4.146941279,4.135602543,4.128492108,4.111201813,4.129425057,4.119312294,4.11415476,4.155030614,4.114100954,4.132422587,4.132285549,4.133383834,4.133889742,4.110492782,4.121267168,4.113811259,4.123423865,4.13489675,4.143498347,4.133760414,4.105664032,4.09274402,4.140825241,4.094794749,4.123565735,4.125678796,4.136888141,4.11265472,4.128260559,4.120767038,4.123668658,4.127270885,4.143958459,4.140756001,4.107136477,4.133736961,4.140385743,4.13450363,4.110733542,4.114620718,4.115514359,4.126846057,4.129875131,4.116005588,4.107719152,4.13380492,4.125370961
24,27.88,4.141573513,4.135369565,4.126054056,4.117378448,4.120501033,4.113651455,4.132903093,4.124813042,4.116689122,4.111268605,4.114566051,4.098294419,4.113016526,4.103142602,4.118179561,4.144059768,4.150250131,4.119043453,4.137453304,4.13453111,4.143111085,4.113304547,4.126027407,4.096601448,4.151489495,4.09809405,4.140773022,4.110829814,4.125853311,4.134904279,4.128598609,4.139106679,4.116878096,4.123851335,4.121964086,4.115402794,4.110374439,4.106715959,4.129091446,4.088555314,4.132901428,4.143388305,4.126033045,4.122735517,4.108856106,4.093844255,4.118575026,4.124369931,4.12210286,4.145777585,4.134737339,4.122675889,4.105386088,4.124696165,4.119158969,4.112424812,4.15347156,4.112782116,4.131185713,4.130856739,4.131826462,4.121317899,4.109615606,4.117063594,4.113350321,4.122833063,4.122576982,4.139175895,4.131723989,4.105626116,4.092172173,4.137649116,4.09243551,4.123453352,4.121343663,4.13257495,4.097936869,4.126504993,4.106471904,4.12326995,4.126478701,4.13821665,4.140659203,4.106108395,4.122689233,4.139156876,4.118084113,4.110433014,4.112594984,4.112039519,4.120839534,4.129414812,4.113328395,4.095814806,4.128004048,4.116417264
